id,Arabic,Hindi,Urdu,Other_Indic_languages,Speak_only_English,Spanish_or_Spanish_Creole,French_Patois_Cajun,French_Creole,Italian,Portuguese_or_Portuguese_Creole,German,Yiddish,Other_West_Germanic_languages,Scandinavian_languages,Greek,Russian,Polish,Serbo_Croatian,Other_Slavic_languages,Armenian,Persian,Gujarati,Other_Indo_European_languages,Chinese,Japanese,Korean,Mon_Khmer_Cambodian,Hmong,Thai,Laotian,Vietnamese,Other_Asian_languages,Tagalog,Other_Pacific_Island_languages,Navajo,Other_Native_North_American_languages,Hungarian,Hebrew,African_languages,Other_and_unspecified_languages
1400000US36005034800,0,0,83,0,4828,1769,49,0,0,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,43,0
1400000US36005035000,0,0,74,0,1191,246,0,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
1400000US36005035100,23,13,0,4,1965,645,23,0,44,9,0,0,0,7,22,120,4,0,0,0,0,0,0,113,14,0,0,0,0,0,0,20,14,0,0,0,0,8,0,0
1400000US36005035600,0,0,12,85,1612,386,58,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,61,0
1400000US36005035800,0,0,0,56,5765,1084,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0
1400000US36005035900,0,0,0,0,554,1064,101,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
1400000US36005036000,0,0,0,0,1972,857,7,6,69,0,0,0,0,0,0,0,0,0,0,5,0,0,57,15,0,0,0,0,0,0,15,3,6,0,0,0,0,0,147,0
1400000US36005036100,2,0,0,0,1998,4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005036300,0,0,0,0,2073,4999,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005036400,5,0,0,0,1930,192,0,84,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0
1400000US36005036501,20,0,0,0,1308,1431,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0
1400000US36005036502,0,0,0,0,579,894,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,120,34
1400000US36005036700,0,0,0,0,910,1368,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
1400000US36005036800,0,0,0,0,1564,389,5,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0
1400000US36005036901,0,0,0,0,580,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1400000US36005036902,0,0,0,0,1171,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0
1400000US36005037000,17,0,0,0,1569,535,8,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,117,0
1400000US36005037100,0,0,0,0,1666,1380,0,49,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,396,0
1400000US36005037200,0,0,0,0,1316,523,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,74,0
1400000US36005037300,0,0,0,0,1383,2855,58,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,292,0
1400000US36005037400,0,0,0,0,1825,978,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,268,0
1400000US36005037504,18,0,0,74,1335,1929,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,237,0
1400000US36005037600,0,0,0,0,1102,931,26,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,65,0,0,0,0,71,0
1400000US36005037800,66,0,0,0,1681,919,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,0
1400000US36005037900,0,0,0,34,1252,2407,51,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,703,0
1400000US36005038000,0,0,0,0,3102,549,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,18,0,0,0,0,0,0,6,0,0,0,0,0,226,0
1400000US36005038100,0,0,24,0,1236,3948,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,213,0
1400000US36005038200,0,0,0,0,1586,573,7,97,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,42,0,0,0,0,0,64,0
1400000US36005038301,0,0,0,0,884,2760,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0
1400000US36005038302,0,0,0,0,2133,2087,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0
1400000US36005038500,0,0,0,0,1231,2831,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,445,0
1400000US36005038600,0,0,0,0,4931,791,90,111,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,36,0,0,0,0,794,0
1400000US36005038700,0,23,0,0,1058,1523,33,0,35,0,0,0,0,0,3,0,0,0,0,0,0,0,89,0,0,8,0,0,0,0,0,11,9,0,0,0,0,0,72,0
1400000US36005038800,0,0,0,0,2144,261,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
1400000US36005038900,0,0,14,0,1672,2863,90,0,147,0,0,0,0,0,9,0,33,0,16,10,0,20,46,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,25,21
1400000US36005039000,19,0,0,0,2075,398,159,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
1400000US36005039100,136,0,0,0,1230,4367,70,0,102,0,27,0,0,0,0,16,0,0,164,0,0,0,310,0,13,0,0,0,0,0,0,48,12,0,0,0,0,0,0,0
1400000US36005039200,0,0,0,0,1229,309,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0
1400000US36005039300,31,0,0,0,2388,3970,202,12,46,0,0,0,0,0,0,0,0,0,0,0,29,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
1400000US36005039400,0,4,0,33,2585,1211,76,49,17,0,0,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0
1400000US36005039500,0,0,0,0,1084,2042,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,210,0
1400000US36005039600,0,0,0,0,2347,686,0,22,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
1400000US36005039700,0,0,0,0,2501,729,25,0,104,0,17,0,0,0,9,18,7,14,0,0,6,0,57,33,13,128,0,0,0,0,4,13,58,0,0,0,0,31,15,0
1400000US36005039800,0,0,0,18,2365,137,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0
1400000US36005039901,0,46,0,37,1204,3178,142,121,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,26,0,0,0,120,0,0,0,0,0,0,0,49,0
1400000US36005039902,0,0,0,0,1194,3003,106,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,67,0
1400000US36005040100,46,0,0,76,840,3846,0,6,0,0,0,13,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0
1400000US36005040302,0,0,0,29,838,2725,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,21,0,0,0,0,0,0,0,113,0
1400000US36005040303,0,0,0,0,968,2791,41,2,0,0,0,0,0,0,0,0,0,36,0,0,0,0,27,58,0,44,2,0,0,0,0,0,0,0,0,0,0,0,106,0
1400000US36005040304,51,0,0,20,587,2567,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,47,14,0,11,0,0,0,0,163,0,0,0,0,0,0,0,0,0
1400000US36005040400,0,0,0,0,2223,278,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0
1400000US36005040501,0,0,0,43,896,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0
1400000US36005040502,17,0,58,0,2036,2823,18,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0
1400000US36005040600,0,0,0,0,2433,514,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,82,0
1400000US36005040701,30,0,4,0,753,2030,0,66,0,0,0,30,0,0,12,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0
1400000US36005040702,68,0,56,39,1760,3620,73,0,8,0,0,0,0,0,0,0,0,0,17,0,0,0,445,0,0,53,0,0,0,0,0,17,0,0,0,0,0,0,50,0
1400000US36005040800,0,0,32,0,2392,854,12,145,17,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238,0
1400000US36005040900,10,40,0,0,1557,342,33,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,55,16,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1192,0
1400000US36005041100,35,0,0,12,727,1376,67,0,0,16,0,0,0,0,0,0,0,0,0,0,18,0,85,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,215,0
1400000US36005041300,17,0,0,127,1849,3985,86,0,13,0,0,0,0,0,0,0,0,343,0,0,0,0,194,170,15,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005041400,30,0,0,5,2959,1015,61,78,132,0,7,0,17,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,215,0
1400000US36005041500,0,0,0,0,1593,3232,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,77,15
1400000US36005041800,0,0,0,8,2353,938,46,58,24,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,57,0
1400000US36005041900,270,0,0,513,1795,2958,27,0,58,17,0,0,0,0,0,0,72,16,46,0,0,0,0,18,0,87,12,0,0,0,0,9,177,0,0,0,0,0,233,0
1400000US36005042000,0,0,3,0,2032,893,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,25,0,0,0,0,0,136,0
1400000US36005042100,111,25,109,0,1664,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,58,0,62,0,31,0,0,0,0,0,5,114,0,0,0,0,29,36,0
1400000US36005042200,9,0,0,0,2529,347,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
1400000US36005042300,36,0,0,372,1349,1855,0,0,0,0,0,0,0,0,0,0,9,0,83,0,0,0,135,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
1400000US36005042400,0,0,0,0,2353,240,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,25,66,0
1400000US36005042500,0,0,0,385,1649,3410,72,0,21,0,0,0,0,0,0,0,0,0,26,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,66,0
1400000US36005042600,0,0,0,0,5775,506,109,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,31,0,0,0,0,0,0,174,0
1400000US36005042800,0,0,0,0,1650,161,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,76,0,0,0,0,66,0
1400000US36005042901,185,0,0,647,900,1498,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,41,0
1400000US36005042902,0,0,0,138,1803,1478,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,35,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0
1400000US36005043000,0,0,0,0,2682,370,54,26,52,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,23,0
1400000US36005043100,0,275,39,304,3134,4698,40,2,13,0,0,0,0,0,0,0,0,0,35,0,0,255,43,0,0,165,0,0,0,0,111,40,30,0,0,0,0,0,339,0
1400000US36005043400,0,0,0,0,2590,661,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,17,36,10,41,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0
1400000US36005043500,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005043600,0,0,0,0,1642,425,42,0,0,0,18,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,44,0
1400000US36005044200,0,0,0,0,3048,656,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
1400000US36005044400,0,11,0,0,2717,460,0,103,40,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,147,0
1400000US36005044800,0,0,0,0,1815,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005044901,0,0,0,0,1303,185,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,32,0,0
1400000US36005044902,0,0,0,0,1331,152,0,0,27,0,26,4,0,0,58,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0
1400000US36005045101,0,0,0,4,1139,76,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,30,5,0,0,0,0,0,0,0,67,0,0,0,0,0,9,0,0
1400000US36005045102,0,5,0,40,1256,196,8,0,25,0,0,0,28,0,0,0,0,0,0,0,16,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1400000US36005045600,0,68,0,0,2219,684,53,0,183,0,0,0,9,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005045800,0,0,0,0,2324,2503,84,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13
1400000US36005046000,0,0,1,0,1979,344,37,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
1400000US36005046201,0,0,0,47,17462,7641,107,94,18,0,44,9,0,0,85,180,0,0,0,0,0,0,184,0,0,88,0,0,0,0,0,0,44,0,0,0,0,0,1657,0
1400000US36005046202,0,0,49,0,5893,1905,0,135,8,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,416,0
1400000US36005048400,0,0,0,0,2931,454,42,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0
1400000US36005050400,0,0,0,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005051600,13,0,0,0,3576,501,0,0,49,0,0,0,0,0,15,0,32,0,0,0,0,0,0,17,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
1400000US36061000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061000201,0,0,0,25,699,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,44,0,0,0,0,0,0,34,8,0,0,0,0,0,0,0
1400000US36061000202,0,0,0,2,3246,2347,14,0,0,0,64,0,0,0,15,57,14,129,51,0,0,22,0,1641,0,16,0,0,0,0,0,23,15,0,0,0,0,239,0,0
1400000US36061000500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061000600,0,0,0,22,2188,3098,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,5449,0,10,0,0,0,0,48,0,6,0,0,0,0,1,0,0
1400000US36061000700,101,242,14,56,5948,323,39,0,128,17,69,0,0,209,23,68,0,0,0,0,0,0,284,273,105,268,0,0,23,0,0,52,11,0,0,0,19,0,0,0
1400000US36061000800,0,0,99,92,1976,172,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6684,0,91,0,0,0,0,11,0,0,0,0,0,0,0,0,0
1400000US36061000900,0,12,0,5,958,120,35,0,8,0,19,0,0,22,0,18,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,0
1400000US36061001001,21,0,0,0,1029,210,6,9,17,0,0,32,0,5,0,0,0,0,0,0,0,0,0,26,6,0,0,0,4,0,0,0,0,0,0,0,0,214,0,0
1400000US36061001002,9,0,0,0,1800,3259,13,8,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,9,0,0,0,0,0,0,0,108,0
1400000US36061001200,0,0,0,0,1731,775,0,0,0,0,9,31,0,0,0,78,0,32,0,0,0,0,0,552,0,0,9,0,0,0,8,0,50,0,0,0,0,136,0,0
1400000US36061001300,13,133,0,23,2896,190,74,0,27,11,67,0,9,0,39,0,0,0,17,0,0,0,19,159,12,42,0,0,0,37,0,75,39,0,0,0,37,0,0,0
1400000US36061001401,0,0,0,2,2337,212,47,0,12,0,9,32,0,0,0,24,0,0,8,0,0,0,10,271,19,0,0,0,7,0,0,0,33,0,0,0,9,0,0,0
1400000US36061001402,0,0,0,0,1258,420,88,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,728,58,0,19,0,0,0,0,0,0,0,0,0,0,7,0,0
1400000US36061001501,0,0,78,13,4121,359,93,32,27,38,33,26,0,0,0,116,0,0,0,0,0,8,0,756,0,78,0,0,0,0,0,0,59,0,0,0,0,8,0,0
1400000US36061001502,0,217,9,42,4648,365,208,9,30,67,0,0,49,25,0,117,34,0,43,0,0,64,46,568,42,130,0,0,0,0,20,117,19,0,0,0,0,80,50,0
1400000US36061001600,41,0,0,65,1702,202,170,0,0,0,0,0,0,0,0,20,0,24,0,0,0,0,0,5141,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061001800,0,9,0,29,3138,554,121,14,23,0,24,0,0,0,14,14,6,0,0,0,0,0,0,3823,119,74,0,0,0,0,33,12,0,11,6,0,0,0,0,0
1400000US36061002000,8,0,0,0,1165,2490,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
1400000US36061002100,0,27,0,0,4832,81,134,0,78,44,21,0,0,13,0,83,2,0,0,0,14,0,0,296,96,142,0,0,0,0,0,19,47,0,0,0,0,12,0,0
1400000US36061002201,94,0,0,135,2249,2598,36,0,0,0,0,0,0,0,0,43,82,0,0,0,0,0,0,1312,16,35,0,0,0,0,0,0,11,0,0,0,0,16,0,0
1400000US36061002202,0,0,20,0,1119,278,8,0,6,35,5,0,0,0,20,22,6,0,8,0,0,0,0,288,0,18,0,0,0,0,7,18,0,0,0,0,0,0,0,0
1400000US36061002400,23,182,0,59,1490,2836,41,0,2,0,0,0,19,0,3,23,0,0,0,0,0,0,31,719,0,0,0,0,9,0,0,0,15,0,0,0,0,0,33,0
1400000US36061002500,0,0,0,0,1278,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061002601,0,0,0,55,1480,1675,34,3,11,11,56,0,0,24,0,59,11,0,0,0,0,9,3,428,31,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0
1400000US36061002602,64,38,0,0,2590,574,116,0,0,0,62,0,24,0,40,0,11,0,0,0,0,0,0,543,43,78,0,0,4,0,0,0,0,0,0,0,0,16,0,0
1400000US36061002700,0,0,0,0,341,21,27,0,12,0,3,0,0,0,0,7,0,0,0,0,0,0,0,759,0,8,0,0,11,0,0,0,0,0,0,0,0,3,0,0
1400000US36061002800,14,0,0,37,3781,2282,116,0,25,35,28,0,9,0,9,67,51,0,0,0,0,0,0,442,62,30,0,0,0,0,23,0,0,94,0,0,0,0,45,0
1400000US36061002900,0,33,107,14,1314,575,58,0,23,13,0,14,0,21,0,9,0,0,0,0,0,12,29,3355,0,0,0,0,0,0,0,16,0,15,0,0,0,14,0,0
1400000US36061003001,16,0,0,136,2365,581,111,0,20,0,0,0,0,91,0,0,0,0,0,0,0,0,0,629,59,15,0,0,0,0,0,0,69,0,0,0,0,23,0,0
1400000US36061003002,0,0,8,0,1802,543,71,0,12,0,45,0,0,0,0,9,29,0,0,0,0,0,0,258,31,0,0,0,0,0,0,19,0,0,0,0,9,0,0,0
1400000US36061003100,0,0,0,26,1836,203,15,0,18,35,12,0,0,0,0,5,0,0,0,0,26,8,12,275,21,63,0,0,0,0,0,21,0,0,0,0,28,47,0,0
1400000US36061003200,0,155,0,0,5059,567,93,24,70,88,102,0,0,0,61,0,577,0,232,0,0,16,50,368,94,37,0,0,0,0,0,0,0,0,0,0,0,43,0,0
1400000US36061003300,9,24,0,0,4047,283,167,0,98,0,18,0,0,0,9,42,0,0,0,0,21,15,0,127,20,0,0,0,0,0,18,0,0,0,0,0,13,0,20,0
1400000US36061003400,21,0,0,33,4692,904,85,0,18,0,40,0,54,98,47,84,0,23,14,0,0,0,19,189,66,16,12,0,17,0,0,24,0,0,0,0,32,38,0,0
1400000US36061003601,0,8,0,46,1312,893,69,14,19,0,0,0,0,0,8,16,0,3,36,32,0,0,0,456,0,0,0,0,0,0,10,0,0,23,0,0,10,0,4,0
1400000US36061003602,20,35,0,13,2083,275,46,0,20,0,0,12,0,19,0,41,12,0,13,0,0,0,5,243,17,0,0,0,0,0,0,5,0,0,0,0,7,24,0,0
1400000US36061003700,0,25,0,0,2018,115,67,0,31,31,18,4,4,15,42,11,30,0,5,0,0,0,0,40,49,6,0,0,0,0,0,13,0,0,0,0,4,3,0,0
1400000US36061003800,6,53,28,95,5641,735,286,0,113,23,202,0,48,10,0,0,0,14,214,0,0,0,12,395,90,240,0,0,33,0,34,27,0,0,0,0,0,25,58,0
1400000US36061003900,0,0,0,0,3822,245,97,0,42,0,80,62,0,25,0,38,21,27,16,15,0,0,0,43,57,48,0,0,0,0,34,0,0,0,0,0,14,58,0,0
1400000US36061004000,28,0,11,0,6996,658,223,0,0,243,23,0,0,133,0,0,14,0,8,0,28,17,221,329,192,105,0,0,9,0,0,44,20,11,0,0,32,23,0,0
1400000US36061004100,24,18,0,15,3471,320,149,0,25,11,12,0,0,14,0,10,0,0,15,0,43,11,0,2897,17,59,0,0,0,0,66,100,0,35,0,0,0,91,0,0
1400000US36061004200,17,57,0,39,3620,257,109,0,0,46,48,0,18,25,13,28,0,0,8,0,0,0,17,410,42,129,0,0,0,0,0,0,5,4,0,0,0,116,0,0
1400000US36061004300,0,0,0,0,2556,520,153,0,44,0,88,0,0,20,9,0,0,0,45,0,0,0,0,721,18,32,0,0,0,0,0,0,0,0,0,0,0,19,1,16
1400000US36061004400,43,162,115,133,12882,868,294,61,26,53,67,0,0,0,0,485,45,0,19,0,0,0,0,382,0,432,0,0,0,0,0,0,445,0,0,0,0,0,0,0
1400000US36061004500,0,0,0,0,691,11,85,0,5,10,7,0,0,0,0,0,0,0,0,0,0,0,0,111,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061004700,0,0,0,0,1695,125,140,0,23,24,12,29,9,6,9,0,9,11,0,0,0,0,0,99,8,0,0,0,0,0,0,14,0,0,0,0,0,9,0,0
1400000US36061004800,22,9,5,45,5751,400,140,2,15,23,16,0,24,0,0,26,0,0,0,0,0,0,0,267,59,136,0,0,0,0,23,76,58,24,0,5,20,55,38,0
1400000US36061004900,52,0,0,0,3369,190,260,0,29,51,49,0,0,25,0,41,0,0,2,0,0,18,21,151,49,0,0,0,0,0,10,49,0,0,0,0,0,0,31,35
1400000US36061005000,59,0,0,18,3971,322,47,0,26,0,50,27,0,0,13,8,13,0,0,0,0,0,54,56,180,177,0,0,9,0,0,0,0,0,0,0,0,8,0,0
1400000US36061005200,0,35,0,0,2751,138,108,0,0,23,50,0,0,8,45,25,4,0,0,0,0,0,0,162,32,30,0,0,0,0,14,17,8,0,0,0,0,96,0,0
1400000US36061005400,0,0,28,0,3469,232,79,0,98,12,40,0,0,0,8,0,29,0,8,0,10,0,0,179,0,17,0,0,31,0,0,13,0,3,0,0,0,32,0,0
1400000US36061005501,24,50,0,9,3109,144,199,0,119,25,25,30,15,0,14,42,380,0,0,0,78,0,10,161,86,53,0,0,0,0,0,46,0,0,0,0,0,43,0,0
1400000US36061005502,0,12,0,0,1744,287,86,0,29,0,40,8,10,0,0,12,24,0,0,0,9,23,0,9,57,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0
1400000US36061005600,3,88,0,0,1859,352,33,0,50,0,0,0,0,0,15,61,0,0,0,0,0,0,0,147,42,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061005700,0,7,0,0,2115,112,67,0,10,0,16,0,0,0,8,6,0,73,0,0,0,0,126,94,87,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
1400000US36061005800,0,75,0,0,2100,112,79,0,0,0,30,0,28,18,0,0,0,42,0,0,0,0,0,239,25,44,0,0,0,0,0,0,17,0,0,0,0,18,0,0
